mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_vectorizer__stop_words,param_vectorizer__ngram_range,param_vectorizer__min_df,param_vectorizer__max_df,param_transformer__n_components,param_classifier__tol,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_roc_auc_ovo,split1_test_roc_auc_ovo,split2_test_roc_auc_ovo,mean_test_roc_auc_ovo,std_test_roc_auc_ovo,rank_test_roc_auc_ovo
52.23875641822815,8.96188286270688,1.2729676564534504,0.21047400179352507,,"(1, 1)",1,0.9,1000,0.0005,"{'vectorizer__stop_words': None, 'vectorizer__ngram_range': (1, 1), 'vectorizer__min_df': 1, 'vectorizer__max_df': 0.9, 'transformer__n_components': 1000, 'classifier__tol': 0.0005}",0.8434796909456153,0.8324191458978629,0.8449001993304269,0.8402663453913016,0.005579030138844292,3,0.9816064016117589,0.978689316141785,0.9823752981533328,0.9808903386356257,0.0015876975964595618,3
25.104280471801758,2.8168439241462138,1.1635715166727703,0.13798856386565544,english,"(1, 2)",10,0.95,1000,0.0004,"{'vectorizer__stop_words': 'english', 'vectorizer__ngram_range': (1, 2), 'vectorizer__min_df': 10, 'vectorizer__max_df': 0.95, 'transformer__n_components': 1000, 'classifier__tol': 0.0004}",0.8571972049134929,0.8379652322847667,0.8503183921214031,0.8484936097732209,0.007956739942199807,2,0.9844329600622405,0.9799143101503079,0.9852216538307453,0.9831896413477645,0.0023382836019744833,2
18.42145077387492,6.0953740548278565,0.8124576409657797,0.10753698551531157,,"(1, 1)",10,0.9,750,0.0009000000000000001,"{'vectorizer__stop_words': None, 'vectorizer__ngram_range': (1, 1), 'vectorizer__min_df': 10, 'vectorizer__max_df': 0.9, 'transformer__n_components': 750, 'classifier__tol': 0.0009000000000000001}",0.8223608481267871,0.8104393298619414,0.8289957780695589,0.8205986520194292,0.0076774320299211225,4,0.9774242734350095,0.9747590836372518,0.9777538621459629,0.976645739739408,0.0013408357133891174,4
26.078386227289837,5.7317569803950414,1.2609870433807373,0.4004937737821632,english,"(1, 2)",10,0.9,1000,0.0006000000000000001,"{'vectorizer__stop_words': 'english', 'vectorizer__ngram_range': (1, 2), 'vectorizer__min_df': 10, 'vectorizer__max_df': 0.9, 'transformer__n_components': 1000, 'classifier__tol': 0.0006000000000000001}",0.8573791835028314,0.8385929509273077,0.8511941609140586,0.8490554317813993,0.007817128855813217,1,0.9845115644017061,0.9799875565178445,0.9851646492992095,0.9832212567395867,0.002302063250493404,1
8.2125723361969,0.5355000160711765,0.7340168158213297,0.05160388379048512,english,"(1, 2)",10,1.0,500,0.0006000000000000001,"{'vectorizer__stop_words': 'english', 'vectorizer__ngram_range': (1, 2), 'vectorizer__min_df': 10, 'vectorizer__max_df': 1.0, 'transformer__n_components': 500, 'classifier__tol': 0.0006000000000000001}",0.8112653783171767,0.8103534378831676,0.8130544304656747,0.811557748888673,0.0011218884810881497,5,0.975402470073526,0.9712753163914535,0.9726753784885418,0.9731177216511737,0.0017136899727404193,5
