mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_vectorizer__min_df,param_vectorizer__max_df,param_transformer__n_components,param_classifier__tol,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_roc_auc_ovo,split1_test_roc_auc_ovo,split2_test_roc_auc_ovo,mean_test_roc_auc_ovo,std_test_roc_auc_ovo,rank_test_roc_auc_ovo
21.080113569895428,1.717912886024648,0.9037392139434814,0.04768347007092092,10,0.9,1000,0.0005,"{'vectorizer__min_df': 10, 'vectorizer__max_df': 0.9, 'transformer__n_components': 1000, 'classifier__tol': 0.0005}",0.842912526057337,0.8298044694593761,0.8475123946253618,0.8400764633806915,0.007502225983019195,1,0.9815751304376986,0.9790748752774522,0.9827840452022106,0.9811446836391204,0.0015445492799924462,1
7.503141085306804,0.2809341846120897,0.6911188761393229,0.11147469719391359,20,1.0,500,0.0002,"{'vectorizer__min_df': 20, 'vectorizer__max_df': 1.0, 'transformer__n_components': 500, 'classifier__tol': 0.0002}",0.7307082179422507,0.7327658968164973,0.7187178200804344,0.7273973116130609,0.006194550860020996,2,0.9449980506468862,0.9423771741870898,0.9414626158379173,0.942945946890631,0.001498321641779569,2
