mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_vectorizer__stop_words,param_vectorizer__ngram_range,param_vectorizer__min_df,param_vectorizer__max_df,param_transformer__n_components,param_classifier__solver,param_classifier__max_iter,param_classifier__C,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_roc_auc_ovo,split1_test_roc_auc_ovo,split2_test_roc_auc_ovo,mean_test_roc_auc_ovo,std_test_roc_auc_ovo,rank_test_roc_auc_ovo
10.8674689133962,14.289676175442787,0.2643887201944987,0.3739021138375254,,"(1, 1)",20,1.0,1000,lbfgs,50,1.1,"{'vectorizer__stop_words': None, 'vectorizer__ngram_range': (1, 1), 'vectorizer__min_df': 20, 'vectorizer__max_df': 1.0, 'transformer__n_components': 1000, 'classifier__solver': 'lbfgs', 'classifier__max_iter': 50, 'classifier__C': 1.1}",,,0.7799686726840908,,,5,,,0.968344370853812,,,5
43.772061904271446,3.6567206680167716,1.4250784715016682,0.09383853096088478,english,"(1, 2)",1,0.9,500,lbfgs,50,1.1,"{'vectorizer__stop_words': 'english', 'vectorizer__ngram_range': (1, 2), 'vectorizer__min_df': 1, 'vectorizer__max_df': 0.9, 'transformer__n_components': 500, 'classifier__solver': 'lbfgs', 'classifier__max_iter': 50, 'classifier__C': 1.1}",0.7018467749917413,0.7094081040055985,0.7082966544949394,0.7065171778307597,0.0033334993638037135,4,0.9686915308157321,0.9661612816021107,0.9683827499484432,0.9677451874554287,0.0011270624709488997,3
25.377628167470295,4.458222081868686,0.4785827000935872,0.0599079111706233,english,"(1, 1)",20,0.9,750,sag,50,0.6,"{'vectorizer__stop_words': 'english', 'vectorizer__ngram_range': (1, 1), 'vectorizer__min_df': 20, 'vectorizer__max_df': 0.9, 'transformer__n_components': 750, 'classifier__solver': 'sag', 'classifier__max_iter': 50, 'classifier__C': 0.6}",0.780489598476623,0.7671294589670145,0.7904426370408778,0.7793538981615051,0.009551384869230043,1,0.9695607398084726,0.9651555920770122,0.9695658217622513,0.9680940512159121,0.00207780541915446,2
51.60239942868551,5.057996625319017,0.8521255652109782,0.08327868594931645,,"(1, 1)",1,0.85,1000,liblinear,100,1.1,"{'vectorizer__stop_words': None, 'vectorizer__ngram_range': (1, 1), 'vectorizer__min_df': 1, 'vectorizer__max_df': 0.85, 'transformer__n_components': 1000, 'classifier__solver': 'liblinear', 'classifier__max_iter': 100, 'classifier__C': 1.1}",0.7303533861069336,0.7205879332996766,0.7347662726103487,0.7285691973389863,0.00592417778103082,3,0.974297059169536,0.9738582218489199,0.9747518254303406,0.9743023688162654,0.0003648314537273789,1
12.379215478897095,0.2873110776960926,0.6206972599029541,0.038868839126318284,english,"(1, 2)",20,0.95,500,liblinear,150,1.6,"{'vectorizer__stop_words': 'english', 'vectorizer__ngram_range': (1, 2), 'vectorizer__min_df': 20, 'vectorizer__max_df': 0.95, 'transformer__n_components': 500, 'classifier__solver': 'liblinear', 'classifier__max_iter': 150, 'classifier__C': 1.6}",0.7752048755265323,0.7690534788403606,0.7749899684374667,0.7730827742681199,0.002850492647169846,2,0.9643503142854111,0.9612599242370857,0.9622569567184929,0.9626223984136631,0.0012878375640646125,4
